date,open,high,low,close,volume,Name
10/29/2020,12.83850002,13.19274998,12.75,13.02400017,320080000,NVDA
10/30/2020,12.85000038,12.9364996,12.30000019,12.5340004,416820000,NVDA
11/2/2020,12.65775013,12.83675003,12.39500046,12.58075047,299652000,NVDA
11/3/2020,12.70849991,13.10499954,12.60274982,13.01949978,272900000,NVDA
11/4/2020,13.3892498,13.82750034,13.33699989,13.79424953,410228000,NVDA
11/5/2020,14.16250038,14.33899975,13.99100018,14.15999985,319028000,NVDA
11/6/2020,14.10974979,14.58874989,13.89500046,14.56200027,383348000,NVDA
11/9/2020,14.55249977,14.69149971,13.6107502,13.6307497,582976000,NVDA
11/10/2020,13.60649967,13.60649967,12.62825012,12.77000046,644068000,NVDA
11/11/2020,13.05375004,13.43500042,12.94824982,13.41800022,404744000,NVDA
11/12/2020,13.47900009,13.76599979,13.31599998,13.45674992,365812000,NVDA
11/13/2020,13.62724972,13.66874981,13.05924988,13.29699993,346312000,NVDA
11/16/2020,13.17249966,13.64949989,13.15600014,13.51525021,413776000,NVDA
11/17/2020,13.55249977,13.59624958,13.30375004,13.42224979,312028000,NVDA
11/18/2020,13.46525002,13.60575008,13.18500042,13.42875004,510924000,NVDA
11/19/2020,13.21275043,13.48750019,13.10000038,13.4402504,565936000,NVDA
11/20/2020,13.45400047,13.49450016,13.06499958,13.08775043,341088000,NVDA
11/23/2020,13.17125034,13.38249969,13.01550007,13.14000034,361356000,NVDA
11/24/2020,13.14249992,13.1619997,12.88500023,12.95775032,346500000,NVDA
11/25/2020,13.03250027,13.26949978,13.02000046,13.23474979,259916000,NVDA
11/27/2020,13.375,13.40750027,13.1704998,13.26124954,167276000,NVDA
11/30/2020,13.26500034,13.41250038,12.97224998,13.40149975,286952000,NVDA
12/1/2020,13.49225044,13.52875042,13.22824955,13.39000034,296948000,NVDA
12/2/2020,13.35050011,13.67350006,13.23425007,13.54450035,283360000,NVDA
12/3/2020,13.58749962,13.65999985,13.32900047,13.39599991,199520000,NVDA
12/4/2020,13.44849968,13.56000042,13.38875008,13.55825043,202244000,NVDA
12/7/2020,13.60124969,13.73124981,13.5,13.60674953,223244000,NVDA
12/8/2020,13.58500004,13.59875011,13.28149986,13.35000038,271920000,NVDA
12/9/2020,13.30049992,13.41399956,12.86824989,12.93074989,401300000,NVDA
12/10/2020,12.86900043,13.06875038,12.8494997,12.97224998,207764000,NVDA
12/11/2020,12.96724987,13.02000046,12.82299995,13.01325035,209264000,NVDA
12/14/2020,13.0880003,13.38875008,13.07750034,13.30875015,270156000,NVDA
12/15/2020,13.43974972,13.46399975,13.18675041,13.36050034,193016000,NVDA
12/16/2020,13.42249966,13.43725014,13.21249962,13.24250031,223116000,NVDA
12/17/2020,13.36674976,13.37950039,13.17850018,13.34125042,231384000,NVDA
12/18/2020,13.37899971,13.40499973,13.07050037,13.27200031,342064000,NVDA
