date,open,high,low,close,volume,Name
1/2/2020,74.05999756,75.15000153,73.79750061,75.08750153,135480400,AAPL
1/3/2020,74.28749847,75.14499664,74.125,74.35749817,146322800,AAPL
1/6/2020,73.44750214,74.98999786,73.1875,74.94999695,118387200,AAPL
1/7/2020,74.95999908,75.22499847,74.37000275,74.59750366,108872000,AAPL
1/8/2020,74.29000092,76.11000061,74.29000092,75.79750061,132079200,AAPL
1/9/2020,76.80999756,77.60749817,76.55000305,77.40750122,170108400,AAPL
1/10/2020,77.65000153,78.16750336,77.0625,77.58249664,140644800,AAPL
1/13/2020,77.91000366,79.26750183,77.78749847,79.23999786,121532000,AAPL
1/14/2020,79.17500305,79.39250183,78.04250336,78.16999817,161954400,AAPL
1/15/2020,77.96250153,78.875,77.38749695,77.83499908,121923600,AAPL
1/16/2020,78.39749908,78.92500305,78.02249908,78.80999756,108829200,AAPL
1/17/2020,79.06749725,79.68499756,78.75,79.68250275,137816400,AAPL
1/21/2020,79.29750061,79.75499725,79,79.14250183,110843200,AAPL
1/22/2020,79.64499664,79.99749756,79.32749939,79.42500305,101832400,AAPL
1/23/2020,79.48000336,79.88999939,78.91249847,79.80750275,104472000,AAPL
1/24/2020,80.0625,80.83249664,79.37999725,79.57749939,146537600,AAPL
1/27/2020,77.51499939,77.94249725,76.22000122,77.23750305,161940000,AAPL
1/28/2020,78.15000153,79.59999847,78.04750061,79.42250061,162234000,AAPL
1/29/2020,81.11250305,81.96250153,80.34500122,81.08499908,216229200,AAPL
1/30/2020,80.13500214,81.02249908,79.6875,80.96749878,126743200,AAPL
1/31/2020,80.23249817,80.66999817,77.07250214,77.37750244,199588400,AAPL
2/3/2020,76.07499695,78.37249756,75.55500031,77.16500092,173788400,AAPL
2/4/2020,78.82749939,79.91000366,78.40750122,79.71250153,136616400,AAPL
2/5/2020,80.87999725,81.19000244,79.73750305,80.36250305,118826800,AAPL
2/6/2020,80.64250183,81.30500031,80.06500244,81.30249786,105425600,AAPL
2/7/2020,80.59249878,80.84999847,79.5,80.00749969,117684000,AAPL
2/10/2020,78.54499817,80.38749695,78.46250153,80.38749695,109348800,AAPL
2/11/2020,80.90000153,80.97499847,79.67749786,79.90249634,94323200,AAPL
2/12/2020,80.36750031,81.80500031,80.36750031,81.80000305,113730400,AAPL
2/13/2020,81.04750061,81.55500031,80.83750153,81.21749878,94747600,AAPL
2/14/2020,81.18499756,81.49500275,80.71250153,81.23750305,80113600,AAPL
2/18/2020,78.83999634,79.9375,78.65249634,79.75,152531200,AAPL
2/19/2020,80,81.14250183,80,80.90499878,93984000,AAPL
2/20/2020,80.65750122,81.16249847,79.55249786,80.07499695,100566000,AAPL
2/21/2020,79.65499878,80.11250305,77.625,78.26249695,129554000,AAPL
2/24/2020,74.31500244,76.04499817,72.30750275,74.54499817,222195200,AAPL
2/25/2020,75.23750305,75.63249969,71.53250122,72.01999664,230673600,AAPL
2/26/2020,71.63249969,74.47000122,71.625,73.16249847,198054800,AAPL
2/27/2020,70.27500153,71.5,68.23999786,68.37999725,320605600,AAPL
2/28/2020,64.31500244,69.60250092,64.09249878,68.33999634,426510000,AAPL
3/2/2020,70.56999969,75.36000061,69.43000031,74.70249939,341397200,AAPL
3/3/2020,75.91750336,76,71.44999695,72.33000183,319475600,AAPL
