date,open,high,low,close,volume,Name
1/2/2020,46.86000061,49.25,46.63000107,49.09999847,80331100,AMD
1/3/2020,48.02999878,49.38999939,47.54000092,48.59999847,73127400,AMD
1/6/2020,48.02000046,48.86000061,47.86000061,48.38999939,47934900,AMD
1/7/2020,49.34999847,49.38999939,48.04000092,48.25,58061400,AMD
1/8/2020,47.84999847,48.29999924,47.13999939,47.83000183,53767000,AMD
1/9/2020,48.93999863,49.95999908,48.38999939,48.97000122,76512800,AMD
1/10/2020,49.25999832,49.29000092,48,48.16999817,44133700,AMD
1/13/2020,48.65999985,48.86000061,48.24000168,48.75,34266800,AMD
1/14/2020,48.63999939,49.04000092,47.90999985,48.20999908,38563200,AMD
1/15/2020,48.22999954,49.08000183,48.11999893,48.54999924,40199900,AMD
1/16/2020,49.16999817,50.31000137,48.99000168,49.77000046,58898900,AMD
1/17/2020,50.20000076,51.04999924,49.90000153,50.93000031,57722500,AMD
1/21/2020,50.95999908,51.81000137,50.70000076,51.04999924,49095000,AMD
1/22/2020,51.63000107,51.88000107,51.20000076,51.43000031,40772200,AMD
1/23/2020,51.34000015,51.75,50.74000168,51.70999908,40135400,AMD
1/24/2020,52.27999878,52.81000137,49.47000122,50.34999847,80004900,AMD
1/27/2020,48.45000076,49.79000092,47.90000153,49.25999832,48878600,AMD
1/28/2020,50.02999878,50.84999847,49.47999954,50.52999878,62343800,AMD
1/29/2020,47.84000015,48.06999969,46.09999847,47.50999832,112349900,AMD
1/30/2020,46.49000168,48.81000137,46.13000107,48.77999878,70460200,AMD
1/31/2020,48.40000153,48.58000183,46.79000092,47,60322400,AMD
2/3/2020,46.40000153,48.09999847,46.22999954,48.02000046,46983500,AMD
2/4/2020,49.20999908,49.75,48.61000061,49.45000076,46302100,AMD
2/5/2020,50.29000092,50.41999817,49.31000137,49.84000015,42737100,AMD
2/6/2020,48.79999924,49.38999939,47.63000107,49.31999969,48670600,AMD
2/7/2020,48.90999985,50.66999817,48.63999939,49.72999954,53107600,AMD
2/10/2020,49.47000122,52.29999924,49.34999847,52.25999832,60971700,AMD
2/11/2020,53.22000122,54.47999954,52.90999985,53.79999924,74719100,AMD
2/12/2020,54.52999878,54.84999847,53.52999878,53.88999939,45994900,AMD
2/13/2020,53.43000031,55.02999878,53.34000015,54.52999878,51640000,AMD
2/14/2020,55.18999863,55.40000153,54.56000137,55.31000137,52365400,AMD
2/18/2020,54.93999863,58.13000107,54.84000015,56.88999939,70133200,AMD
2/19/2020,57.99000168,59.27000046,57.50999832,58.90000153,58597300,AMD
2/20/2020,58.43999863,59.02000046,56.15000153,57.27000046,74203400,AMD
2/21/2020,56.70999908,56.79999924,52.88999939,53.27999878,88271100,AMD
2/24/2020,48.18000031,50.27999878,47.49000168,49.11999893,86624100,AMD
2/25/2020,51.13999939,51.24000168,47.11999893,47.56999969,88699400,AMD
2/26/2020,47.70000076,49.29000092,47.06999969,47.49000168,86378400,AMD
2/27/2020,45.38000107,46.24000168,42.20999908,44.00999832,106416200,AMD
2/28/2020,41.36000061,46.15000153,41.04000092,45.47999954,100331800,AMD
3/2/2020,47.41999817,47.68000031,44.65999985,47.45999908,102324700,AMD
3/3/2020,49.02999878,50.20000076,45.66999817,46.75,141972300,AMD
3/4/2020,48.25,50.13999939,47.20999908,50.11000061,93311800,AMD
3/5/2020,48.68000031,49.72000122,47.50999832,48.11000061,98302700,AMD
3/6/2020,49.43999863,49.54000092,46.74000168,48.59000015,124590900,AMD
3/9/2020,43.02999878,46.34000015,42.50999832,43.27000046,80859800,AMD
3/10/2020,45.40999985,45.43999863,43.09999847,45.38000107,76228200,AMD
3/11/2020,44.18999863,45.97000122,43.79999924,45.70000076,101601100,AMD
3/12/2020,42,42.5,39,39.00999832,107461500,AMD
3/13/2020,42.20000076,43.90999985,39.59999847,43.90000153,86689700,AMD
3/16/2020,39.08000183,43.36999893,38.50999832,38.70999908,84545900,AMD
3/17/2020,40.18999863,42.88000107,38.29999924,41.88000107,92741900,AMD
3/18/2020,39.54000092,41.95000076,36.75,39.11999893,106949300,AMD
3/19/2020,39.56000137,41.70000076,37.68999863,39.81999969,88939000,AMD
3/20/2020,41.50999832,42.47999954,39.58000183,39.61000061,106859500,AMD
3/23/2020,40.61999893,42.31999969,38.95000076,41.63999939,101704700,AMD
3/24/2020,44.04000092,46.81000137,43.99000168,46.22000122,106794200,AMD
3/25/2020,46.79000092,47.88000107,44.43000031,44.63000107,93760400,AMD
3/26/2020,45.77999878,47.5,45.40000153,47.5,73680200,AMD
3/27/2020,46.31999969,47.97999954,45.90000153,46.58000183,74599200,AMD
3/30/2020,47.24000168,48.45999908,46.65999985,47.86000061,68486600,AMD
3/31/2020,47.93000031,48.52999878,45.15999985,45.47999954,83483700,AMD
4/1/2020,44.18000031,46.84999847,43.15999985,43.65999985,92083100,AMD
4/2/2020,43.40000153,45.27999878,43.09999847,44.49000168,79024100,AMD
4/3/2020,44.29999924,44.84000015,41.70000076,42.59000015,79335000,AMD
4/6/2020,44.29999924,47.58000183,44.06000137,47.52000046,82294000,AMD
4/7/2020,48.95999908,49.65000153,46.68000031,47.56000137,102098700,AMD
4/8/2020,48.06999969,49,47.61000061,48.79000092,64930800,AMD
4/9/2020,49.65000153,50.25,47.72000122,48.38000107,80270100,AMD
4/13/2020,48.47000122,51.06999969,48.22999954,50.93999863,64290100,AMD
4/14/2020,52.24000168,55.13999939,52.11000061,54.93000031,85306800,AMD
4/15/2020,53.72999954,55.56999969,53.40999985,54.99000168,83814000,AMD
4/16/2020,55.95999908,58.08000183,55.63000107,56.95000076,103106500,AMD
4/17/2020,57.34999847,57.75999832,55.54999924,56.59999847,76908800,AMD
4/20/2020,55.97999954,58.63000107,55.84999847,56.97000122,72367300,AMD
4/21/2020,56.90000153,57.72999954,51.40999985,52.91999817,123906400,AMD
4/22/2020,54.90999985,56.15000153,54.34000015,55.91999817,63041600,AMD
4/23/2020,56.65000153,57.29000092,55.63999939,55.90000153,69662700,AMD
4/24/2020,55.09999847,56.77999878,54.41999817,56.18000031,72761000,AMD
4/27/2020,57.43999863,58,56.25,56.49000168,62568100,AMD
4/28/2020,57.15999985,57.34999847,55.29999924,55.50999832,80501800,AMD
4/29/2020,54.52999878,54.86000061,52.74000168,53.65999985,110800900,AMD
4/30/2020,53.43000031,54.29000092,52.02999878,52.38999939,65543900,AMD
5/1/2020,51.06999969,51.95000076,49.09000015,49.88000107,69562700,AMD
5/4/2020,49.81999969,52.61000061,49.72999954,52.56000137,62590600,AMD
5/5/2020,53.43000031,53.50999832,51.29000092,52.18999863,56560500,AMD
5/6/2020,52.41999817,53.31000137,51.88000107,52.15999985,48138100,AMD
5/7/2020,52.93000031,52.97000122,51.61999893,51.95000076,48956600,AMD
5/8/2020,52.15000153,53.27000046,51.81000137,53.18999863,40686100,AMD
5/11/2020,52.90000153,55.88999939,52.75,55.74000168,68746400,AMD
5/12/2020,56.20999908,56.58000183,53.75,53.75999832,55631100,AMD
5/13/2020,54.04000092,55.22000122,51.29999924,52.18000031,76824700,AMD
5/14/2020,52.09999847,54.54000092,51.61000061,54.50999832,73814000,AMD
5/15/2020,53.31999969,54.43999863,52.86000061,54.20000076,66950900,AMD
5/18/2020,54.97999954,55.25,54.24000168,54.59000015,48569200,AMD
5/19/2020,54.38999939,56.72999954,54.36000061,55.47000122,60388500,AMD
5/20/2020,56.54999924,56.97999954,55.63000107,56.38999939,50888200,AMD
5/21/2020,56.68000031,56.72000122,54.61000061,54.65000153,48496100,AMD
5/22/2020,54.77000046,55.36999893,53.77999878,55.16999817,43524100,AMD
