date,open,high,low,close,volume,Name
2/25/2020,207,207,206.1999969,206.1999969,290,BTCT
2/26/2020,206.8000031,206.8000031,206.1999969,206.1999969,1555,BTCT
2/27/2020,206.1999969,206.1999969,206.1999969,206.1999969,35,BTCT
2/28/2020,207,207,206,206.3999939,830,BTCT
3/2/2020,206.8000031,206.8000031,206.1999969,206.3999939,2585,BTCT
3/3/2020,206.3999939,206.3999939,206.3999939,206.3999939,0,BTCT
3/4/2020,206.6000061,206.6000061,206,206.1999969,415,BTCT
3/5/2020,207,207,207,207,20,BTCT
3/6/2020,207.8000031,207.8000031,206.1999969,206.1999969,210,BTCT
3/9/2020,207.8000031,207.8000031,206,206.1999969,735,BTCT
3/10/2020,206.6000061,206.6000061,206,206.3999939,3040,BTCT
3/11/2020,206.3999939,206.3999939,206,206.1999969,44100,BTCT
3/12/2020,206.3999939,206.3999939,206,206,1410,BTCT
3/13/2020,206.3999939,206.3999939,206.3999939,206.3999939,35,BTCT
3/16/2020,203.8000031,206.3999939,202.8000031,202.8000031,80,BTCT
3/17/2020,202.8000031,202.8000031,202.8000031,202.8000031,0,BTCT
3/18/2020,206,207,200,200,475,BTCT
3/19/2020,206,207,202,202,390,BTCT
3/20/2020,203.8000031,204.1999969,203.8000031,204.1999969,30,BTCT
3/23/2020,200,205.3999939,200,205.3999939,2630,BTCT
3/24/2020,200,206,200,206,315,BTCT
3/25/2020,205,205.8000031,203,205.8000031,1955,BTCT
3/26/2020,206,233,206,227,2515,BTCT
3/27/2020,223.1999969,350,220,340,1510,BTCT
3/30/2020,359.7999878,493.2000122,303.2000122,421.2000122,2810,BTCT
3/31/2020,360,475,360,467.7999878,145,BTCT
4/1/2020,459.7999878,459.7999878,290,290,430,BTCT
4/2/2020,240.6000061,312,231,304,240,BTCT
4/3/2020,261,296,261,296,50,BTCT
4/6/2020,281,290.3999939,242.3999939,283.7999878,195,BTCT
4/7/2020,244.8000031,244.8000031,227,235.8000031,285,BTCT
4/8/2020,233.3999939,256,220,256,465,BTCT
4/9/2020,248,253.1999969,247,253.1999969,215,BTCT
4/13/2020,258.2000122,258.2000122,258.2000122,258.2000122,15,BTCT
4/14/2020,260,286,260,284.3999939,135,BTCT
4/15/2020,242,247.3999939,242,247.3999939,160,BTCT
4/16/2020,234.3999939,252,234.3999939,252,240,BTCT
4/17/2020,260,260.6000061,247.1999969,255,290,BTCT
4/20/2020,252.1999969,258,248,258,300,BTCT
4/21/2020,252,259,250.8000031,256.6000061,510,BTCT
4/22/2020,253.3999939,255.8000031,250,251,455,BTCT
4/23/2020,251.1999969,252.6000061,240,248.3999939,910,BTCT
4/24/2020,250,250,231.1999969,240,1150,BTCT
4/27/2020,233.8000031,239.8000031,231.8000031,237.8000031,1360,BTCT
4/28/2020,239.8000031,240,236,238.3999939,1840,BTCT
4/29/2020,231.8000031,240,231.1999969,238,1190,BTCT
4/30/2020,238,238,233,238,1010,BTCT
5/1/2020,237.1999969,237.6000061,228.3999939,232,590,BTCT
5/4/2020,240,240,233.8000031,236.1999969,555,BTCT
5/5/2020,235.1999969,235.6000061,221.6000061,221.6000061,540,BTCT
5/6/2020,219,219,202,213.8000031,830,BTCT
5/7/2020,221,260.6000061,219,221.6000061,550,BTCT
5/8/2020,223,228.6000061,206.3999939,212.3999939,945,BTCT
5/11/2020,218.1999969,226.8000031,202.8000031,207.1999969,690,BTCT
5/12/2020,198,214.1999969,198,207,1065,BTCT
5/13/2020,212,212,184.8000031,184.8000031,1100,BTCT
5/14/2020,188,201.8000031,186,186.1999969,235,BTCT
5/15/2020,188,196,184.6000061,189,300,BTCT
5/18/2020,186.6000061,190,178.8000031,182.3999939,570,BTCT
5/19/2020,186.3999939,191.8000031,185.3999939,191.1999969,1090,BTCT
5/20/2020,188.3999939,192,181.1999969,192,1090,BTCT
5/21/2020,192.6000061,199.6000061,190.8000031,197.1999969,655,BTCT
5/22/2020,195.1999969,211.8000031,195.1999969,207.1999969,805,BTCT
5/26/2020,207.3999939,209,202.3999939,208.6000061,915,BTCT
5/27/2020,206.3999939,206.3999939,203.3999939,205,710,BTCT
5/28/2020,205.3999939,210.6000061,203.3999939,208.3999939,1125,BTCT
5/29/2020,208.1999969,220.1999969,203.1999969,214.3999939,1850,BTCT
6/1/2020,213.1999969,214,206,209.1999969,1275,BTCT
6/2/2020,210.8000031,215.8000031,209,209,1945,BTCT
6/3/2020,210,212.6000061,207.1999969,212.3999939,1455,BTCT
6/4/2020,211,220,211,219.3999939,800,BTCT
6/5/2020,218.1999969,224.8000031,214.8000031,219.8000031,1565,BTCT
6/8/2020,217.6000061,222.3999939,215,218,1250,BTCT
6/9/2020,217.8000031,220,213.1999969,214,1160,BTCT
6/10/2020,216.8000031,220.6000061,213.8000031,217.1999969,1180,BTCT
6/11/2020,218,226.3999939,208.8000031,209.3999939,4210,BTCT
6/12/2020,215.6000061,225.8000031,213.3999939,221.1999969,1285,BTCT
6/15/2020,223.3999939,224,214,217.3999939,1795,BTCT
6/16/2020,217.3999939,231.3999939,215,223.3999939,1480,BTCT
6/17/2020,220.8000031,238.1999969,220.8000031,225.6000061,2145,BTCT
6/18/2020,222,249.8000031,222,228,1260,BTCT
6/19/2020,228,244,228,243.3999939,2450,BTCT
6/22/2020,243.8000031,255,243.8000031,251.6000061,3195,BTCT
6/23/2020,251.1999969,254.8000031,244,252,2005,BTCT
6/24/2020,251,251.6000061,242,250.8000031,2070,BTCT
6/25/2020,244,247.6000061,237.6000061,240.6000061,2070,BTCT
6/26/2020,243,248.6000061,238,241.8000031,2520,BTCT
6/29/2020,243.6000061,243.6000061,233.6000061,241,4160,BTCT
6/30/2020,240.8000031,242.3999939,239.1999969,241.3999939,1785,BTCT
7/1/2020,243,243,240,240.1999969,1490,BTCT
7/2/2020,240.6000061,247.3999939,238.1999969,241.8000031,915,BTCT
7/6/2020,240.8000031,241.3999939,238.3999939,239.3999939,790,BTCT
7/7/2020,239.8000031,241.6000061,235.6000061,236.3999939,1335,BTCT
7/8/2020,240,243.8000031,237.6000061,240.6000061,1155,BTCT
7/9/2020,240.6000061,240.6000061,234,237,2450,BTCT
7/10/2020,238,239.1999969,234.3999939,238.6000061,2245,BTCT
7/13/2020,240,240,234,236.6000061,1135,BTCT
7/14/2020,236.6000061,240.6000061,234.1999969,240,2005,BTCT
7/15/2020,240.1999969,246,238.1999969,243.3999939,3710,BTCT
7/16/2020,242,243,231.6000061,231.6000061,590,BTCT
7/17/2020,234.3999939,237.6000061,232.1999969,234,1200,BTCT
7/20/2020,235.1999969,235.6000061,231.1999969,232.8000031,1060,BTCT
7/21/2020,235.3999939,237.1999969,231.1999969,233.3999939,1055,BTCT
7/22/2020,234.8000031,236.8000031,232,234,905,BTCT
7/23/2020,234.6000061,235.3999939,230.1999969,231,415,BTCT
7/24/2020,232,233.8000031,230,232,1330,BTCT
7/27/2020,230.6000061,230.8000031,227.6000061,229,585,BTCT
7/28/2020,228.3999939,228.6000061,220.1999969,225,265,BTCT
7/29/2020,224,229.1999969,221.8000031,229,2005,BTCT
7/30/2020,228.1999969,229.1999969,223,227,1240,BTCT
7/31/2020,234,234.6000061,231,234.1999969,1850,BTCT
8/3/2020,233.1999969,234.1999969,218.1999969,227,1410,BTCT
8/4/2020,228.6000061,231.3999939,224.6000061,227.3999939,2035,BTCT
8/5/2020,229,232.1999969,224,228.8000031,885,BTCT
8/6/2020,229.1999969,229.8000031,220.3999939,227.1999969,875,BTCT
8/7/2020,228.8000031,232.3999939,220,224,1825,BTCT
8/10/2020,226.8000031,227.3999939,208,222,1115,BTCT
8/11/2020,221,223,217.3999939,222,405,BTCT
8/12/2020,225.1999969,225.1999969,208.1999969,212.6000061,980,BTCT
8/13/2020,209.1999969,217.6000061,209.1999969,210.6000061,450,BTCT
8/14/2020,207.6000061,208.6000061,182.8000031,201.8000031,1170,BTCT
8/17/2020,201.8000031,213.1999969,200,204.3999939,4820,BTCT
8/18/2020,206,220,202.8000031,203.3999939,2035,BTCT
