date,open,high,low,close,volume,Name
1/2/2020,53.27000046,53.95999908,53.22999954,53.95000076,13899600,ORCL
1/3/2020,52.99000168,54.04999924,52.95000076,53.75999832,11026700,ORCL
1/6/2020,53.36000061,54.20000076,53.34999847,54.04000092,10982400,ORCL
1/7/2020,53.88999939,54.33000183,53.61000061,54.15999985,12015400,ORCL
1/8/2020,53.93999863,54.59999847,53.70000076,54.13000107,11856700,ORCL
1/9/2020,54.25,54.79999924,54.02999878,54.38000107,10671000,ORCL
1/10/2020,54.54999924,54.65000153,54.22000122,54.45000076,9734800,ORCL
1/13/2020,54.45999908,54.79000092,54.36000061,54.58000183,10858900,ORCL
1/14/2020,54.52000046,55.18000031,54.5,54.88000107,12627200,ORCL
1/15/2020,54.88000107,55.18000031,54.68000031,54.75999832,9090800,ORCL
1/16/2020,54.97999954,55.45000076,54.93000031,55.43000031,9866000,ORCL
1/17/2020,55.63000107,55.68999863,54.84999847,55.13000107,11166600,ORCL
1/21/2020,54.97999954,55.36000061,54.91999817,55.22000122,8773000,ORCL
1/22/2020,55.40999985,55.65000153,54.59999847,54.72000122,6380500,ORCL
1/23/2020,54.40999985,55,54.27999878,54.97999954,6583200,ORCL
1/24/2020,55.06000137,55.20000076,53.88000107,54.06999969,6426000,ORCL
1/27/2020,53.18000031,53.52000046,52.63000107,52.68999863,8259100,ORCL
1/28/2020,52.86000061,53.68000031,52.65999985,53.45999908,8620300,ORCL
1/29/2020,53.77999878,53.93999863,53.18000031,53.20000076,6332500,ORCL
1/30/2020,52.81999969,53.33000183,52.27999878,53.31000137,7176200,ORCL
1/31/2020,53.34000015,53.49000168,52.29000092,52.45000076,8884700,ORCL
2/3/2020,52.72999954,53.40999985,52.68999863,53.09000015,8892500,ORCL
2/4/2020,53.75,54.56000137,53.75,54.04000092,9769800,ORCL
2/5/2020,54.66999817,55.02999878,54.58000183,54.74000168,9612900,ORCL
2/6/2020,55,55.34999847,54.70999908,54.70999908,8832000,ORCL
2/7/2020,54.27000046,54.97000122,54.18999863,54.72000122,7864800,ORCL
2/10/2020,54.72000122,55.06999969,54.45000076,54.99000168,7198200,ORCL
2/11/2020,55.16999817,55.54000092,55.11000061,55.15000153,8466600,ORCL
2/12/2020,55.54999924,55.88999939,55.25,55.72999954,7541100,ORCL
2/13/2020,55.31000137,55.63999939,55.00999832,55.31000137,8480100,ORCL
2/14/2020,55.38000107,55.84000015,55.24000168,55.47000122,7496800,ORCL
2/18/2020,55.41999817,55.75999832,55.09999847,55.45000076,7185700,ORCL
2/19/2020,55.59000015,55.77000046,55.38999939,55.43999863,6819200,ORCL
2/20/2020,55.40000153,55.86999893,54.88000107,55.50999832,6114600,ORCL
2/21/2020,55.08000183,55.34000015,54.43999863,54.68000031,9078600,ORCL
2/24/2020,53.09999847,53.52999878,52.50999832,52.65000153,10992500,ORCL
2/25/2020,53.06999969,53.22000122,50.79999924,50.95999908,12202600,ORCL
2/26/2020,51.31000137,53.13999939,51.24000168,52.04999924,16413100,ORCL
2/27/2020,50.88000107,53.45999908,50.75999832,50.77999878,16161100,ORCL
2/28/2020,49.24000168,49.88999939,47.90000153,49.45999908,24426000,ORCL
3/2/2020,49.72999954,50.90000153,48.66999817,50.90000153,17328500,ORCL
3/3/2020,50.61999893,51.84000015,48.25,48.84999847,21830500,ORCL
3/4/2020,49.84999847,50.59000015,48.83000183,50.54000092,14813700,ORCL
3/5/2020,49.22999954,49.68000031,47.75,48,15843000,ORCL
3/6/2020,46.56999969,48.29999924,46.45999908,47.36999893,24581400,ORCL
3/9/2020,44.95000076,47.56999969,44.65999985,46.00999832,25949300,ORCL
3/10/2020,47.45000076,48.90999985,46.15999985,48.58000183,27067700,ORCL
3/11/2020,46.81000137,47.47999954,44.27000046,44.72000122,24139200,ORCL
3/12/2020,41.11999893,43.40000153,39.70999908,39.79999924,24123800,ORCL
3/13/2020,44.45000076,47.99000168,43.41999817,47.93000031,28339400,ORCL
3/16/2020,42.50999832,47.56999969,41.25999832,42.72000122,27493700,ORCL
3/17/2020,43.61999893,47.70999908,41.65999985,46.86000061,25588900,ORCL
3/18/2020,43.66999817,47.79999924,42.56000137,47.27000046,29557000,ORCL
3/19/2020,46.47000122,47.97000122,44.86999893,45.06999969,20159100,ORCL
3/20/2020,45.02000046,46.70000076,44.50999832,45.65000153,26340800,ORCL
3/23/2020,45,46.49000168,43.88999939,44.18999863,23063700,ORCL
3/24/2020,45.33000183,48.00999832,45.29999924,47.84000015,19323700,ORCL
3/25/2020,47.09999847,48.74000168,45.47999954,45.93999863,25625800,ORCL
3/26/2020,46.38000107,50.74000168,46.18999863,50.47999954,22417900,ORCL
3/27/2020,49.09000015,51.59999847,48.56000137,49.83000183,20025300,ORCL
3/30/2020,50.40000153,51.59000015,49.59000015,50.36000061,20611900,ORCL
3/31/2020,51.11999893,51.18000031,48,48.33000183,15802000,ORCL
4/1/2020,46.54999924,48.99000168,46.04000092,48.70999908,17918200,ORCL
4/2/2020,48.18000031,49.88999939,48.09999847,49.79999924,16434400,ORCL
4/3/2020,49.29999924,50.04999924,48.95000076,49.40000153,13362500,ORCL
4/6/2020,50.40000153,51.88000107,50.34999847,51.49000168,13845800,ORCL
4/7/2020,52.15000153,52.33000183,50.70999908,50.75999832,14063000,ORCL
4/8/2020,50.97999954,52.68000031,50.88000107,52.13000107,15710700,ORCL
4/9/2020,52.24000168,53.61999893,52.02999878,53.18000031,15521200,ORCL
4/13/2020,52.70000076,53.13999939,52.40000153,52.97000122,12694800,ORCL
4/14/2020,53.70999908,54.09999847,53.45000076,54,11674600,ORCL
4/15/2020,53.20999908,53.45000076,52.81000137,53.15999985,10398100,ORCL
4/16/2020,53.15000153,53.86999893,53.06999969,53.70000076,14098300,ORCL
4/17/2020,54.52000046,54.72000122,53.97000122,54.61999893,13608800,ORCL
4/20/2020,54.04999924,54.58000183,53.79999924,53.90999985,10358900,ORCL
4/21/2020,53.22999954,53.34000015,51.11999893,51.31000137,14111700,ORCL
4/22/2020,52.02999878,52.58000183,51.77000046,52.27000046,9668300,ORCL
4/23/2020,52.22999954,52.99000168,51.45000076,51.97000122,10330200,ORCL
4/24/2020,52.40999985,53.04999924,51.95999908,53.00999832,9403500,ORCL
4/27/2020,53.36000061,53.63999939,53.06000137,53.36999893,9123200,ORCL
4/28/2020,53.90000153,54.15000153,53.13000107,53.20000076,8350500,ORCL
